gvkey,tic,fyear,cluster,pca_1,pca_2,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol
28180,ORLY,2015,0,0.27142098692203376,-1.1983312163545858,0.13947282812845418,0.47479189971621066,0.0,0.7062442973188486,12.62852888420722,-0.005447614414580651,0.10167322581089655,0.014904642574632612,0.06817929127943526
28180,ORLY,2016,0,0.20458679927860138,-1.3754279639059657,0.14403994675875384,0.6377407911815608,0.0,0.7741402953198478,15.887378375255663,-0.019804311075125876,0.04018495350413488,0.01334527941090214,0.1278821733214492
28180,ORLY,2017,0,0.14182137632871905,-2.044663497242723,0.14973867141405345,1.73617784964612,0.0,0.913753840688283,31.0514161330136,-0.03297646490933235,-0.08093625299380537,0.005143305902573343,0.6860771126871283
28397,PZZA,2002,0,0.20934520661764766,-1.2234862582748307,0.12804642801441435,0.38374867770424853,0.0,0.6663273766037612,4.1246041313029425,-0.047251613679956436,0.6978539903521229,0.025907739432885605,0.09980942149855719
28397,PZZA,2003,0,0.3395516137399218,-0.9843194220680509,0.09666372899710265,0.2107275603998192,0.0,0.524428738472527,3.7960966145964137,-0.05316317890407645,0.8375382329053552,0.016638911516322335,0.09230211468974141
28397,PZZA,2004,0,0.09249463048544514,-1.028512961206909,0.06200749291697709,0.16678997004805238,0.0,0.6107207993868945,4.138548946653929,-0.06552964455374952,0.8453884914563121,0.03303298716348076,0.11470098786775954
28397,PZZA,2005,0,0.292814090948095,-0.9276935794452286,0.13137761651291355,0.2855672468207268,0.0,0.521816397670027,6.082916560742564,-0.027170657401543806,-0.00014548068529960463,0.03468506579066673,0.06005488043868971
28397,PZZA,2006,0,0.21646306270915294,-1.1253696111439617,0.1669349039482245,0.43357643259810624,0.0,0.5949415102241866,6.0922431722401615,-0.04623602949117451,0.16892100126699314,0.05336399585737117,0.13365987752001138
28397,PZZA,2007,0,-0.059285429757168336,-1.1485536672312127,0.08146743418023628,0.25795292467475156,0.0,0.6626548901614416,5.147537095261735,-0.08344096939651632,0.24169957965939717,0.0429341266336784,0.09443947479503226
28397,PZZA,2008,0,0.01771469004968257,-1.1094035094230568,0.09521098771437739,0.283076639022664,0.0,0.6406921142242048,3.91849814595418,-0.06411915087406977,0.3362270614902139,0.04589461444840725,0.09497807240287176
28397,PZZA,2009,0,0.4076282623230233,-0.9432870517492349,0.14468326219166697,0.3248336339324585,0.0,0.5297825457384253,3.556783834363286,-0.0034525743210063083,0.47879726513806514,0.0332481380853948,0.033783321618184176
28397,PZZA,2010,0,0.5167026056625513,-0.764359427067286,0.12487347965216221,0.2614069876292188,0.0,0.5018524261854447,3.546459883036227,0.05213479796413434,0.5866240644706822,0.024899119308983284,0.03223910636862809
28397,PZZA,2011,0,0.6842172104325106,-0.7646011519943569,0.14020882110343202,0.2661599731578871,0.0,0.4347152276488158,4.400919536876298,0.035070776828849695,0.759896716549431,0.010389263727053304,0.035327347294981576
28397,PZZA,2012,0,0.5925026434409516,-0.9208855263003173,0.14064524369993248,0.3396983152814659,0.0,0.5444175288772103,6.730599843538239,0.03431734822357256,0.8172410174996807,0.008982498754878065,0.0438938314179258
28397,PZZA,2013,0,0.46451350364136146,-1.0507481536432277,0.14977029492279628,0.5050844749190117,0.0,0.6640167481170215,13.740298095500966,0.058538718174593087,0.09425123467825135,0.005398746862328628,0.12236924116769299
28397,PZZA,2014,0,0.46570001748307344,-1.2256051916484847,0.1429691323958713,0.8501965604814862,0.0,0.7908163563785704,25.742298192107427,0.09603297952625083,0.18242287974134316,0.004742060561413077,0.2604686135132975
28397,PZZA,2015,6,0.43628011243307624,-2.2250431455395674,0.15292011509116774,2.593536890442411,0.0,0.8978222391051339,47.606009615384615,0.03971008987456356,0.2868247284365706,0.005085915771566697,1.1195215756127759
28397,PZZA,2016,4,-2.9284812313007684,0.6684043429420455,0.20059894842605325,-5.0020179372197315,0.0,0.9643713480241529,-43.80273397236689,0.034229805000341416,0.416319881380898,0.03080446098768409,15.472164923264819
28397,PZZA,2017,6,-2.6810878792663457,-1.375889806316339,0.18412644698165612,-0.8404499182489669,0.0,1.1785896215122589,-15.64253354257216,0.06684150747093437,0.5222436023205707,0.024215868082969834,15.472164923264819
28408,THRM,2002,2,-5.452078307515737,4.354166515657031,-0.6870029414968951,0.9560339599757429,0.2560408617641281,0.8177361368340778,-4.425318374772589,0.13225841594944981,-7.5336093256346,0.3562371028276009,2.054021585982426
28408,THRM,2003,5,-3.2553351373593427,2.467842320635954,-0.1259569165034716,0.3900220507166483,0.08563459816817023,0.5853658536585366,-14.785088202866593,0.36692184440092573,-6.281466975253695,0.5962894838682702,0.307421137829215
28408,THRM,2004,3,-0.8573601460614568,2.4425937149051196,0.06499723807770208,0.5370182555780932,0.06805258330785692,0.37157061314675016,27.866024340770792,0.5874301847419137,-4.266065181366232,0.390883699965637,0.29369812341888757
28408,THRM,2005,3,0.18867097972117985,1.6340055083618044,0.32036142550235236,0.8117825958991465,0.07367714133810896,0.23085389096180173,4.547728833513196,0.4199930206963198,-1.4215767857622204,0.29022955974347664,0.2140814815393018
28408,THRM,2006,3,0.1846092941899917,2.23218853944405,0.08288517784696668,0.10592632784710918,0.06652966863601335,0.2175205208038494,6.212579128232954,0.560548164921219,-1.1665251438814983,0.21397488754390606,0.3558016216974553
28408,THRM,2007,3,0.3339283643836137,2.3039442012636164,0.1317293609116565,0.1726802313329743,0.07985227094137985,0.2371485728575001,10.848919431501557,0.5454577930196836,-0.7517057835887544,0.19605105413230134,0.3896881204187584
28408,THRM,2008,3,0.738338112485136,2.6947361257093805,0.06775794216620089,0.07913141943648838,0.1066291481300992,0.14372896823133519,1.5348542374386642,0.5793075913990761,-0.7302039962736935,0.033433839880433885,0.04817577357030773
28408,THRM,2009,3,0.43704480428488135,2.499557892816034,0.011589881696643262,0.014989426545590247,0.0983832581042265,0.2338334776057196,3.5368992826636814,0.5376871533455164,-0.604709691898304,0.06011196206423352,0.07930107751869946
28408,THRM,2010,3,0.8371616737184844,2.18305095929851,0.1252801490770819,0.17293220014946903,0.08587849078761244,0.2755533731207978,4.167102907694179,0.5947848203268615,-0.34926091007529403,0.05684647775931815,0.07943414615062645
28408,THRM,2011,3,-0.23705674011336872,0.8940893803189798,0.02737905861987734,0.16284378394546684,0.07695055034254358,0.5822920168234045,5.279170667968073,0.17457326095069703,-0.10711818468159669,0.061589228654661134,0.08842002683906819
28408,THRM,2012,3,0.1208828694983562,1.1998513343715513,0.0406924455312764,0.1104471155331706,0.07378657570827005,0.45893983793149773,2.45083830300034,0.2844623255623331,-0.06515071824261094,0.05309888475745613,0.033544927092201256
28408,THRM,2013,3,0.18164421021965882,0.9761263045778604,0.07017718598199298,0.14571682163261437,0.07532752740597086,0.5184002423623691,4.034772549053401,0.24233331880819134,0.019938869902453298,0.021902343467464995,0.02671671096000436
28408,THRM,2014,3,0.44916484575040855,1.0980492108646702,0.1256856165709492,0.2383224740754336,0.07090595340811044,0.472623733625863,4.4430308715616595,0.33596466699647953,0.1060922185656005,0.04315548421941363,0.06604527027605246
28408,THRM,2015,3,0.7349565668218998,1.3156748923684305,0.1474849953153844,0.24823115815879113,0.06959466165369638,0.40585623332168624,4.480101797856312,0.4279929746226797,0.19890908753583034,0.03985995518482685,0.05654375603317188
28408,THRM,2016,3,0.42451027289621623,1.3182078963086592,0.09086034897927714,0.16637091256611028,0.07947144725370532,0.4538687828428407,2.6860609680607292,0.3500824407197846,0.2228046451490457,0.028560937044508405,0.04467719222823998
28408,THRM,2017,3,0.2682825109985356,1.5636603206360815,0.03987638738743837,0.0636011078331895,0.08350655017854919,0.3730236980773258,2.1072695233934073,0.3279967851664865,0.3092590601139908,0.05382893802357594,0.09251215060428382
28704,MCRI,2002,0,0.004897659016258794,-1.041769843656915,0.0732294858699353,0.2134686484206347,0.0,0.6569543752128022,3.2280042678841716,-0.03695948246510044,0.19600783112019068,0.0328462328233708,0.08972995193435421
28704,MCRI,2003,0,0.1621850393293131,-0.9685166793058593,0.0828982455534748,0.19715534757711964,0.0,0.5795282929312978,2.13740943702153,-0.03335433261130337,0.28160894741838327,0.023623359825625686,0.0349656382059358
