gvkey,tic,gsector,fyear,ROA,ROE,ROA_vol,ROE_vol,RD_Sales,Debt_Assets,Market_Book,WC_TA,CapEx_Sales,cluster,pca_1,pca_2
1161,AMD,45,2003,-0.03869138024722508,-0.11257387288736871,0.12042811536273362,0.27172507558337666,0.24212399067052212,0.5551456829347882,2.1403224774536462,0.2041073559292648,0.16205989597541237,4,0.06259959793479539,-0.6589392032518724
1161,AMD,45,2004,0.011620800565002722,0.030283852144796123,0.12855053601051591,0.2900867059816487,0.18686117084396775,0.5091036573472664,2.8657611012164903,0.1761325869654178,0.2276238621581665,4,0.24292634107132866,-0.831830467149746
1161,AMD,45,2005,0.022706917978714776,0.049370837543711105,0.032720963113459824,0.08850492627493531,0.19564086116352125,0.5078301633460619,3.976066318260703,0.23832706782134858,0.2276238621581665,4,0.46084367551246713,-0.9952831606640682
1161,AMD,45,2006,-0.012626454704495322,-0.028694900605012966,0.01807059587924287,0.04069616230933568,0.2869534430872721,0.5379173956035598,1.9241918755401903,0.08450597094394158,0.2276238621581665,4,0.08400541973049705,-0.9924688744269885
1161,AMD,45,2007,-0.29255411255411257,-1.1301003344481606,0.17272205911375038,0.6595883103284701,0.30716780309329783,0.7181818181818181,1.520066889632107,0.10311688311688312,0.2276238621581665,4,-0.8407656333428851,-1.7324065775699318
1161,AMD,45,2008,-0.40364820846905536,1.8349352277475974,0.2014941701776353,7.7743876099250215,0.3181818181818182,0.9886644951140066,-9.884504391468004,0.01993485342019544,0.10743801652892562,0,-2.4838992009381524,2.0026660774391174
1161,AMD,45,2009,0.041418814716898,0.5802469135802469,0.23164788991942498,7.7743876099250215,0.31852674440125855,0.8100903282661379,10.02358024691358,0.22747301167658074,0.08624838052933556,0,-1.579799884918687,-0.31144352352774424
1161,AMD,45,2010,0.09488315874294924,0.46495557749259625,0.2737019715262121,7.7743876099250215,0.21635355712965815,0.7959307010475423,5.515241855873643,0.38678485092667203,0.022790267939636587,0,-1.1842443067578479,0.45384670471104743
1161,AMD,45,2011,0.09911182882519176,0.30880503144654087,0.032157947720846417,0.136232509938012,0.22122411693057248,0.679047234557933,2.370566037735849,0.29370205894226886,0.03806333739342266,4,0.466980628984787,0.4088015260284698
1161,AMD,45,2012,-0.29575,-2.1988847583643123,0.22676272850100893,1.49493235130617,0.249723349317595,0.8655,3.1806691449814126,0.217,0.024529693839911472,3,-0.8810498419710281,-1.195548291866713
1161,AMD,45,2013,-0.01913765275536085,-0.15257352941176472,0.20265454777586142,1.3347139458874704,0.2266465370824684,0.8745676735070325,5.157628676470588,0.2919068480516486,0.015852047556142668,4,-0.25063598899994655,0.18211542379150641
1161,AMD,45,2014,-0.1069816830368994,-2.1550802139037435,0.14134145522656258,1.1689982538686845,0.19469669451507446,0.950358375365012,11.079786096256685,0.344040350411468,0.017253904831093354,3,-0.21915563766019666,-1.5272732473334876
1161,AMD,45,2015,-0.21228690897394661,1.6019417475728155,0.09670608343803863,1.8798745923431939,0.23728388874968678,1.1325184946928273,-5.517087378640777,0.2949501447410743,0.02405412177399148,0,-0.6257411571985682,2.175578119760787
1161,AMD,45,2016,-0.1496537187594098,-1.1947115384615385,0.05296698619392738,1.9518705393406164,0.23595505617977527,0.8747365251430292,25.487740384615385,0.356519120746763,0.01802434456928839,3,-0.150850796193478,-2.0458514235107046
1161,AMD,45,2017,0.012146892655367232,0.07037643207855974,0.11581082684305488,1.4004409716893613,0.21767686245074122,0.8274011299435028,16.269656301145663,0.32090395480225986,0.021204728842184276,3,0.09176437345613832,-0.4774163816727546
1161,AMD,45,2018,0.07396839332748024,0.26619273301737756,0.11547596056737618,0.7929935778790393,0.22146718146718147,0.7221246707638279,14.6542654028436,0.3415276558384548,0.025173745173745175,3,0.360354267550592,-0.3441397290780419
1161,AMD,45,2019,0.05656934306569343,0.12062256809338522,0.03187992836624653,0.10170166404259898,0.2298321200415986,0.531021897810219,18.979908029713478,0.3712674187126742,0.03223889466646858,3,0.7350276967613565,-0.9914698787022364
1161,AMD,45,2020,0.2585898062204853,0.4265890011992462,0.123035811341024,0.15304307343065793,0.20311379698863055,0.34869448783753626,19.027036148706525,0.41575541173845126,0.030113694561098022,3,1.090182891009158,-0.8139784756037143
1161,AMD,45,2021,0.254609871970368,0.4217687074829932,0.12160063052500668,0.17527487492921762,0.17311670926128758,0.39632820677993397,23.167573696145123,0.3497060954988324,0.018315686990385785,3,1.1053591677375145,-0.8491518318803042
1161,AMD,45,2022,0.01953240603728914,0.02410958904109589,0.14290074425507818,0.2309926719339406,0.21206728528452184,0.18984906777153004,1.9070180821917808,0.12799644865344775,0.019066988686920045,4,0.4711793604783127,0.2296848143566904
1161,AMD,45,2023,0.012580098696324666,0.015279467544550203,0.13777285697720348,0.23217961714722268,0.2589065255731922,0.17666642115342124,4.262051098547198,0.14847168004713854,0.024074074074074074,4,0.4010943321312879,-0.12781540902516758
1166,ASMIY,45,2002,-0.04567122552337386,-0.11245559781769335,0.08517074495377763,0.21385920556102547,0.17026494400364728,0.4454454220832263,2.2874459900654047,0.36657175531542463,0.06408328492326698,4,0.5051698052257433,-0.15145767856799333
1166,ASMIY,45,2003,-0.04361091890640903,-0.13641366574330563,0.030441548687391115,0.08367554563458689,0.13586064539366066,0.5505267458418841,3.7424003693444137,0.4137286898776476,0.05169315901274115,4,0.6864698893610416,-0.05881388207625582
1166,ASMIY,45,2004,0.029179435957486104,0.09364048086274465,0.042632738102484066,0.12647430110291155,0.11252799685044614,0.5779929454338092,2.4814526014122036,0.3568177701904231,0.07708572251216095,4,0.7449355351101188,0.201636693455354
1166,ASMIY,45,2005,-0.04950958224828081,-0.16855841411749717,0.04382767690364168,0.1430072584099248,0.13858134625399895,0.5589618841189893,3.134156570858241,0.413961442301195,0.061447948441336206,4,0.6596885581210544,-0.07095544433930871
1166,ASMIY,45,2006,0.04125249685446411,0.12419382689993723,0.04928738071870353,0.1609273345870004,0.10043392845577599,0.5297665111045154,3.0880328691128467,0.45801460694002627,0.04487122471449235,4,0.915271999034845,0.2851632258500828
1166,ASMIY,45,2007,0.07256315100665126,0.19122403137066257,0.06340329154286943,0.19132883168930126,0.08737891917622027,0.4769903629420652,2.7666109032809487,0.466735607568179,0.04941803781678873,4,1.0040555293480349,0.3266028313026858
1166,ASMIY,45,2008,0.023978710543109464,0.0579535123546413,0.02462785892752232,0.0666356496444741,0.10036789127260388,0.4229716907863587,1.0165823122605624,0.48454006651083836,0.04208207041940759,4,1.0078344958530738,0.2746222586699882
1166,ASMIY,45,2009,-0.1251155116593045,-0.44174194238840253,0.10301002266988309,0.33369209926378207,0.10631821762788977,0.546891179824619,3.8524864850793543,0.49258595378222864,0.021529633956064335,4,0.580773608721884,-0.09289068663183155
1166,ASMIY,45,2010,0.09112719210036921,0.26889403369440584,0.11067889937327896,0.36496459680748833,0.06442484158785604,0.4669152060940577,3.394257701029002,0.4199490754879542,0.08420463607421368,4,0.9680018810973384,0.26099155226675863
1166,ASMIY,45,2011,0.11804308163001831,0.2830727855384583,0.13329883315875185,0.4144395648195103,0.07917618021894887,0.394702854651262,1.8800747237289899,0.467224491684997,0.05458959231136754,4,1.0174456571898283,0.4214412282339177
1166,ASMIY,45,2012,0.004767735373744025,0.009636714173851353,0.059180127498974035,0.15393866736038547,0.10522696047785318,0.2997776203199496,2.3400470028766005,0.46034060454702463,0.04806662306275914,4,1.0057278986552858,0.058135494070801555
1166,ASMIY,45,2013,0.2585898062204853,0.7268223676688578,0.3605220160002949,0.36194756488181956,0.12313194003243029,0.07610171958687736,1.0502867366976838,0.26848660984548994,0.027867993589804376,4,0.8230818067226747,0.8015106820962083
1166,ASMIY,45,2014,0.07515745630937971,0.08123752329107897,0.37010259898312786,0.3950235707599362,0.11704165940914978,0.07610171958687736,1.304424706071595,0.26442799166987824,0.05617090884306345,4,0.5730796492056845,0.1781971469188252
1166,ASMIY,45,2015,0.07576044568986512,0.08072192064733699,0.3479316735584248,0.3728775144686201,0.1340083972709557,0.07610171958687736,1.108275335638274,0.2672870505872547,0.05014158189402056,4,0.5915371825699056,0.18987880582008337
1166,ASMIY,45,2016,0.06306071825756215,0.06720272517301475,0.007164469560992463,0.007958329499899846,0.15240690022442846,0.07610171958687736,1.0685792271373977,0.24804453057484688,0.04497128076381756,4,1.0220401012752502,0.09451358771726802
1166,ASMIY,45,2017,0.20779076888750841,0.2249065436019585,0.08014578058749772,0.08740944694359262,0.12581683310716377,0.07610171958687736,0.8821787746460237,0.46451501491347813,0.05990053051145906,4,1.3400805059211562,0.05527363013279926
1327,SWKS,45,2001,-0.05784530509080441,-0.06258856387894389,0.0891793287020537,0.09942142559676102,0.32867464546015085,0.07610171958687736,2.31024226285417,0.43123950158010116,0.2276238621581665,4,0.45153068265363755,-1.7948356980041704
1327,SWKS,45,2002,-0.1752631203820294,-0.23258086890724508,0.13761566334436054,0.1720690841433287,0.43275756986602415,0.2464422323061937,0.6140817122769405,0.05922361668765295,0.06425074655557715,4,-0.30739174738935177,-0.5945657295412623
1327,SWKS,45,2003,-0.4138894695727756,-0.6705774872804249,0.18142809638050972,0.3136848079559235,0.2456534512592487,0.3827865124859261,2.008833364281205,0.22855626093366635,0.06522291591465694,4,-0.28789180471830483,-0.6384109483160171
1327,SWKS,45,2004,0.01917512401544824,0.02981814021124952,0.21690770219619934,0.35384749839023516,0.19467923772644424,0.3569309192457944,1.9677335579140072,0.24179632890317126,0.07652581620692249,4,0.32882728663134436,-0.04447089996736104
1327,SWKS,45,2005,0.02156093019026925,0.03231410964918922,0.25072152046464913,0.4050960507310076,0.19210067001442507,0.3327704082105126,1.4049937922994231,0.2843363979919905,0.04812770785402293,4,0.3376738975995452,0.11657812440403191
1327,SWKS,45,2006,-0.08083661012970245,-0.12090638642806885,0.05844270028755264,0.08775024521546218,0.21071973374011926,0.3314115778508128,1.150758819519595,0.2248729018721756,0.06337925083591427,4,0.43052909092795727,-0.10935874144494243
1327,SWKS,45,2007,0.04844912379780622,0.07331368975782956,0.06821904941220729,0.10237099522561859,0.16997104122176923,0.33915311099681655,1.8520487774481242,0.2659827482460829,0.05742682111348389,4,0.704299837499497,0.11244892406228871
1327,SWKS,45,2008,0.08980348661393626,0.11756420141154143,0.08901594139795124,0.12685146631647612,0.16977920203902946,0.2361323809824294,1.4661360324332566,0.27984489915451755,0.07538455635179303,4,0.8092465533309801,-0.001926515894955798
1327,SWKS,45,2009,0.0688314103027611,0.08441457965540675,0.020677882354099196,0.023022579354146668,0.1544973254902645,0.18460281880521734,2.0704104226746383,0.290064530600018,0.04880777794529372,4,0.9832321375609319,0.06485926996121835
1327,SWKS,45,2010,0.08778096891919196,0.10427952082491516,0.011568666981583745,0.016683305270694886,0.1251482251697767,0.15821468851419263,2.830052802833975,0.37437438141442875,0.08296784341824269,4,1.1896390387149085,-0.17140006899741786
1327,SWKS,45,2011,0.11986157346450917,0.14081517871847218,0.025795117471028826,0.028607976044148317,0.11884867526192419,0.1488021777528329,2.0803573437242675,0.301122149991351,0.07094117928962973,4,1.1714497284450673,0.0654019916680017
1327,SWKS,45,2012,0.09457720183876973,0.10605124706438028,0.016904897803095054,0.020601473473324982,0.1354944373290254,0.1081934021826732,2.377619123840512,0.32792470067573193,0.06000901451694239,4,1.1733453518877834,-0.01921406264623387
1327,SWKS,45,2013,0.1191976340491192,0.13235924039788685,0.01441010031355361,0.018129829702120764,0.12628348214285715,0.09943851528009945,2.2214249678739706,0.38300972954438306,0.06908482142857143,4,1.2834109945695784,-0.06567789527520126
1327,SWKS,45,2014,0.153910821171565,0.18073764018322538,0.02980953266309076,0.03788279599881764,0.11005891337551821,0.1484296186697155,4.337016269151793,0.3805232362633667,0.09103207506000437,4,1.3197704318607055,-0.20746543956980765
1327,SWKS,45,2015,0.2146313921600258,0.25269055457077744,0.04830389095530765,0.060549314096344904,0.09305180456665847,0.15061569070280154,5.072538300835655,0.39006291337312465,0.1319972992879941,4,1.4169266108597145,-0.3827643555451519
1327,SWKS,45,2016,0.25813145198941745,0.2810188061218727,0.05234689235347257,0.05169787869087521,0.09498327759197324,0.08144420812367069,3.9753447789009995,0.4647766768688074,0.057555487990270604,4,1.5879859362029425,0.03006285903686099
1327,SWKS,45,2017,0.22087633374147278,0.24846889834468852,0.023520198185759678,0.017700323507101233,0.09727775647696774,0.11105037607136609,4.58909658853334,0.4910355081336365,0.08306403023497837,4,1.5856093928747967,-0.1988787576728526
1327,SWKS,45,2018,0.19018824162852824,0.2241640224554552,0.03402445852457894,0.02852685843799664,0.10457600827300931,0.151566609372735,3.9277407859409323,0.38776947130816547,0.10917786970010342,4,1.3820792689247794,-0.22624882552957362
1327,SWKS,45,2019,0.17637821307546078,0.20706886932052496,0.022776298459055683,0.02080438117280013,0.1255922767116797,0.14821472848995781,3.270122261844116,0.38445326060004953,0.11798152096659557,4,1.3252302734261272,-0.3057626446667834
1327,SWKS,45,2020,0.1595550942878963,0.19566783535853224,0.015341251200438529,0.014342596900908413,0.1412223977113568,0.18456145847611963,5.786177417030882,0.3660289423698279,0.11604136245790744,4,1.2508794471612474,-0.4847208334250967
1327,SWKS,45,2021,0.17440953589346617,0.2828528817654943,0.009197349717903605,0.04738922598130917,0.10418664735472,0.3833913417998533,5.142084159256951,0.25689408313641493,0.12483607680413378,4,1.1188250514703644,-0.08815286586181129
1327,SWKS,45,2022,0.1437039374337939,0.2331687694276833,0.015355495139054246,0.04373416549990559,0.11264242092790082,0.3836913160089252,2.4977608337904553,0.22572066082174494,0.0892170267067724,4,1.010841435510995,0.2612150712202285
1327,SWKS,45,2023,0.11662928548542133,0.161572985680701,0.028909133193820595,0.06096895448160313,0.12714776632302405,0.27816345663189623,2.585217913097802,0.2638992725503459,0.044065878803117936,4,1.0406783224585248,0.3154583911755833
1562,LGTY,45,2001,0.1985771170692859,0.2815694776939639,0.23738274964624492,0.3793623842424534,0.11154262726288101,0.2512662596230422,1.1279235737838205,0.43773825325192456,0.0025994120377533657,4,0.793447046294669,0.477573509038322
1562,LGTY,45,2002,0.08041127835488658,0.10394913535586069,0.24657301634160714,0.3938735394304494,0.08627027756230818,0.18189527241891032,1.1238208775247336,0.5748993004027984,0.005244342517958922,4,0.8914370847707567,0.24972528157097318
1562,LGTY,45,2003,0.058795096466329334,0.07477796816344681,0.07524342500883609,0.11192458131973099,0.07689633722419409,0.16790077748981858,1.783325703373314,0.6166543255584351,0.0036957078561235318,4,1.2101281908221566,0.12787345680733586
1562,LGTY,45,2004,0.03147282067009124,0.042223279375650895,0.02452460911918001,0.030878379852596366,0.07666088249876055,0.21648585448133098,1.6328554714118568,0.4619815226558307,0.020606098165592467,4,1.0912562867715967,0.1815354777647876
1562,LGTY,45,2005,0.04567336130094914,0.06323388600514035,0.013664687108533472,0.016505146600817606,0.08755056766279525,0.23986022258824816,2.2652282920929294,0.5009418595127811,0.008847709774239855,4,1.1357832630373554,0.18117861895861562
1562,LGTY,45,2006,0.07157771440211856,0.1019327700620082,0.020335082022029174,0.030288260916868988,0.08954923133452652,0.2548380525565288,2.637308868501529,0.5377113465064167,0.005156044424952884,4,1.1910480005325872,0.1934543214291019
1562,LGTY,45,2007,0.05434339569278888,0.07553037747846697,0.013186020042204509,0.019773271791047004,0.08398782036156896,0.2337522979279137,1.8087947280189605,0.5661595281865294,0.009460567858788103,4,1.2302224289230612,0.18109860173835202
1562,LGTY,45,2008,0.026852090919612888,0.037776024248800714,0.0225579807585005,0.03224532409323386,0.09163847021429304,0.23230263802206214,1.7580317889753128,0.40449078072276284,0.01308571721521583,4,0.9970535015253054,0.23505713766608177
1562,LGTY,45,2009,0.058698224852071004,0.0789153292750415,0.017267081502009587,0.022837438211912007,0.08929804984324353,0.2561872909698997,2.243219424460432,0.2997478775405197,0.007452574525745259,4,0.9415771541814792,0.37837535402209854
1562,LGTY,45,2010,0.0702457264957265,0.09943826293615643,0.022474165350341156,0.031400278406506735,0.08631950367453761,0.2935744810744811,2.7366992546181272,0.35028426434676435,0.0035284908107350243,4,1.0000006448299177,0.3939897159641823
1562,LGTY,45,2011,0.09732053229003115,0.1366132723112128,0.019824532507484574,0.02924672277566348,0.0801473167309716,0.2876202242756515,2.6962110080693726,0.4299245836658001,0.0036244592540629022,4,1.1371105036307598,0.37782000373573976
1562,LGTY,45,2012,0.09207570531529141,0.12506607082792753,0.01435909290343553,0.019026751874962736,0.08840713866244637,0.26378349694879283,2.7279731872567394,0.4518263022906165,0.007325788567390287,4,1.1532787272716742,0.28310239439333473
1562,LGTY,45,2013,0.07873037646700198,0.11161408815903197,0.009584709225188516,0.012511680596508253,0.09019791055754912,0.2946197226032617,2.9387629645635265,0.44825483920134124,0.0025347660560034197,4,1.111687216855317,0.2987957556107693
1562,LGTY,45,2014,0.060536546854751024,0.08746744721606439,0.01583157053920903,0.019051126843571783,0.10778338339505991,0.30789626562197436,2.986897100919011,0.34513577525211153,0.009992903871764214,4,0.9490668786307261,0.2958345285195005
1562,LGTY,45,2015,0.07491003774026507,0.1079309545387485,0.0095934670842767,0.013008848745109105,0.09876283047528733,0.3059448231473626,2.7807964676375745,0.40081478014101407,0.005751213901254731,4,1.0479636318517436,0.3247082416818096
1562,LGTY,45,2016,0.09827658058531732,0.14092530120481928,0.019047758882827167,0.02697259163468597,0.11185857027266055,0.3026335246750104,3.1325031325301205,0.44892924839017573,0.006877669683683646,4,1.0656016827099055,0.2308819761055134
1562,LGTY,45,2017,0.0739606664007609,0.10705784125630641,0.013772922185098539,0.019306277399198025,0.10538317524821877,0.30915227196023687,3.4692638385561003,0.37678029024637194,0.012670470173819684,4,0.9910221038294661,0.23149995231367493
1562,LGTY,45,2018,0.0421734548385097,0.059359375954348335,0.02813435391147319,0.04097793836828825,0.12030614685481941,0.2895232781600645,3.5269084785397053,0.4302337114871985,0.011517303552701783,4,0.9409321048567766,0.08474719851666206
1562,LGTY,45,2019,0.03935946010636745,0.05645525949992464,0.01921626421499516,0.028414194706619204,0.13292224550950066,0.30282031373144264,4.448228132169953,0.4565744075940056,0.003637434396272496,4,0.9393841430848314,0.009781126003530304
1562,LGTY,45,2020,0.0456600642368069,0.06609146097343759,0.0048102030189512285,0.007566896983761018,0.15226913686629326,0.30913822202904767,5.555437082792036,0.4852136805206681,0.006085738905644119,4,0.9577338985010407,-0.14602289151353895
1562,LGTY,45,2021,0.06628464749656442,0.09612260859102395,0.014083304317787121,0.020689066315255664,0.13798185852155576,0.3104156403142583,4.325794880279148,0.5118469157569943,0.007322446355632561,4,1.0155466649905625,-0.02573230261416214
1562,LGTY,45,2022,0.05327164911563234,0.07479150817460203,0.010429507705451107,0.015451949680148097,0.14367737083431048,0.2877313158163787,2.9256570542724676,0.4804774562928126,0.03171625195092957,4,0.9514960108669311,-0.10299425703841689
1632,ADI,45,2002,0.021143566582084907,0.03630979967007079,0.05836142315315035,0.11450398692011919,0.24823836842931338,0.4176898034633612,3.3563303099017383,0.6306163759582716,0.03362326852934217,4,0.772228962179438,-0.3741614761314583
1632,ADI,45,2003,0.07287807573987687,0.09071602403108932,0.02989127144003581,0.04488509020025482,0.21991844741382174,0.19663503203247984,4.991515762723102,0.5918181758210667,0.033085555970200284,4,1.0976858920360575,-0.4792584076867008
1632,ADI,45,2004,0.12091694150293546,0.1502111290429554,0.04989809349179491,0.05696960827567744,0.19429417571569596,0.195020087570494,3.9823744358575124,0.6274485003759468,0.055526235856936744,4,1.2125504732432961,-0.4439698235405609
1632,ADI,45,2005,0.09050139738275195,0.11236269474124481,0.024301644024140374,0.030112981287969996,0.2080941624441981,0.19456010207690635,3.4561597030584577,0.6356968946007504,0.03577390899561622,4,1.183753784686582,-0.3816682272055049
1632,ADI,45,2006,0.13782356049925115,0.15992872678883738,0.023980291254965935,0.02513119936716869,0.2170306267429822,0.13816443102588985,3.1673735874076234,0.6321678437443485,0.05024802034528536,4,1.2507364201382798,-0.4691394937893035
1632,ADI,45,2007,0.16719903336160882,0.21252225592896234,0.038697185282345184,0.05010080573118212,0.2068063734186818,0.21326341737358212,4.34115170984128,0.4814833632744034,0.05647287641316593,4,1.094165501804551,-0.3389905028631327
1632,ADI,45,2008,0.2543791766526733,0.32487543709092775,0.060619726501969555,0.08425826751137275,0.20654055412242914,0.21699473825878554,2.569920087197135,0.4919194226319576,0.06094162019813924,4,1.1538979116227512,-0.15818736652579501
1632,ADI,45,2009,0.07278219801227509,0.0979665492226832,0.0908225181631323,0.11345622551582911,0.2218364312415257,0.2570709227816399,2.957683829620161,0.6180497336599013,0.02783998078324172,4,0.9469026311588558,-0.29399105618112387
1632,ADI,45,2010,0.164497990335035,0.22254593140580867,0.09080003383495963,0.11363611045239509,0.178274294831474,0.26083577760369947,3.142667460903574,0.6550341189110871,0.04039720398637988,4,1.2032014809793643,-0.1767864239389106
1632,ADI,45,2011,0.1643527830173932,0.22853744770331977,0.05291026945804298,0.07371643898832116,0.16889941603303354,0.2808496608802996,2.8709481155278755,0.7316426770703165,0.04109016075795437,4,1.338866517551365,-0.1888583185031825
1632,ADI,45,2012,0.11587113749382379,0.15634570753685334,0.02803290285562948,0.04006248298201556,0.18955056787092278,0.2588786777755893,2.8306634554188483,0.742143856954028,0.04893337706792164,4,1.287729070558298,-0.37982953089998767
1632,ADI,45,2013,0.10553327848944255,0.14209857590636799,0.03140349076769737,0.04634347610593609,0.19488064080459008,0.2573234614329925,3.2354198983200186,0.7681142319896579,0.046730650429872324,4,1.2844060424540988,-0.44428440121175206
1632,ADI,45,2014,0.0917417550938891,0.1322685211554601,0.012105815003314608,0.012105932706367123,0.19536835902879565,0.30639766520061407,3.245549893156577,0.4523280206539946,0.062103698966724415,4,0.977536294749334,-0.2387691549742052
1632,ADI,45,2015,0.09867749014539141,0.1373711082624559,0.006895800317260565,0.007566896983761018,0.18557261348458787,0.28167216969042697,3.6982572301491103,0.41994381903146594,0.04481976028589627,4,1.0204085048377904,-0.12242747794001851
1632,ADI,45,2016,0.1081096543934854,0.1668075339678621,0.008215617957985134,0.01864351075463709,0.1910955398784536,0.35188985879789886,3.824084765849894,0.5259451426913841,0.03723524431016578,4,1.0662460453319338,-0.12056581316904548
1632,ADI,45,2017,0.03439992840551766,0.07156976206362421,0.04011170729111311,0.04876226942553708,0.1896429625200416,0.5193510860782694,3.312142332756649,0.0357123835466268,0.03996042684654322,4,0.37239061268253065,0.3799932295884351
