gvkey,Data Date,fyear,Industry Format,Level of Consolidation - Company Annual Descriptor,Population Source,Data Format,tic,ISO Currency Code,act,at,capx,ceq,ebit,lct,lt,ni,re,sale,xrd,xsga,Active/Inactive Status Marker,mkvalt,GIC Sectors,wcap,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol,cluster,pca_1,pca_2
12719,2012-12-31,2012,INDL,C,D,STD,APYX,USD,15.971,28.183,0.753,22.895,1.046,1.922,5.288,0.617,-2.64,27.671,1.329,10.287,A,42.684,35,14.049,0.021892630309051555,0.02694911552740773,0.048028622023056626,0.18763084128730087,1.864337191526534,0.4984919987226342,-0.09367349111166307,0.040349315867497945,0.05112027524675294,0,-1.0494171641576555,0.5018586671700451
12719,2013-12-31,2013,INDL,C,D,STD,APYX,USD,19.822,33.176,0.588,19.071,-2.026,2.912,11.846,-4.339,-9.634,23.66,1.26,10.84,A,38.0185,35,16.91,-0.13078731613214373,-0.22751822138325206,0.05325443786982249,0.35706534844465876,1.9935241990456714,0.5097058114299493,-0.2903906438389197,0.08343279599606554,0.14099050924653736,0,-0.8896852269879958,0.35847490959451345
12719,2014-12-31,2014,INDL,C,D,STD,APYX,USD,15.365,24.833,0.63,1.504,-5.849,3.766,20.139,-17.282,-27.848,27.681,1.416,14.405,A,65.6954,35,11.599,-0.6959288044134821,-6.816419064892113,0.051154221307033704,0.8109773285547457,33.719624776302155,0.4670800950348327,-1.121411025651351,0.3781454041259017,6.577485218448475,5,-1.0162799105423814,-4.722513279926181
12719,2015-12-31,2015,INDL,C,D,STD,APYX,USD,22.042,31.448,0.421,23.402,-6.986,4.121,8.044,-5.37,-19.484,29.52,2.16,18.993,A,56.8071,35,17.921,-0.1707580768252353,-0.2294675668746261,0.07317073170731708,0.2557873314678199,2.427446372104948,0.5698613584329687,-0.6195624523022132,0.3153798917186486,6.50223346367548,0,-0.6038070590794292,0.013734904159750485
12719,2016-12-31,2016,INDL,C,D,STD,APYX,USD,26.539,35.11,0.286,26.222,-3.792,5.272,8.887,-3.95,-23.434,36.627,2.618,21.607,A,110.7874,35,21.267000000000003,-0.11250356023924808,-0.1506368698039814,0.07147732547028147,0.2531187695813159,4.224979025245976,0.6057248647109087,-0.6674451723155796,0.32134687835162395,6.524546181992894,0,-0.6761070199270358,-0.07593542110281912
12719,2017-12-31,2017,INDL,C,D,STD,APYX,USD,22.547,30.988,0.624,22.032,-3.741,5.973,8.956,-5.062,-28.496,38.883,2.455,23.402,A,85.4828,35,16.574,-0.16335355621530917,-0.22975671750181556,0.06313813234575522,0.28901510262036917,3.879938271604938,0.5348522008519427,-0.9195817735897767,0.03171260979194071,0.04559662397677208,0,-0.9697691419834769,0.2266249105144713
12818,2012-06-30,2012,INDL,C,D,STD,CATX,USD,4.136,7.505,0.056,5.818,-3.598,0.649,1.687,-3.489,-48.235,5.072,0.731,4.302,A,31.2464,35,3.487,-0.464890073284477,-0.5996906153317292,0.14412460567823343,0.22478347768154563,5.370642832588519,0.46462358427714856,-6.427048634243837,0.07592619143007995,0.10983422981220328,0,-0.6701372489510015,-0.12894137404618602
12818,2013-06-30,2013,INDL,C,D,STD,CATX,USD,4.444,7.055,0.007,5.366,-4.067,0.793,1.689,-3.856,-52.091,4.525,0.627,4.217,A,16.6109,35,3.651,-0.5465627214741319,-0.7185985836749907,0.1385635359116022,0.2394046775336641,3.0955833022735746,0.5175053153791637,-7.38355776045358,0.09339280858049649,0.13957892686992432,0,-0.5734288295583597,-0.04685018693404
12818,2014-06-30,2014,INDL,C,D,STD,CATX,USD,19.215,26.549,0.019,23.956,-4.588,1.154,2.593,-5.959,-58.05,4.219,0.669,4.391,A,170.6297,35,18.061,-0.2244528984142529,-0.24874770412422775,0.1585683811329699,0.09766846208896757,7.122628986475205,0.6802892764322573,-2.186523032882594,0.16744909407217484,0.2442880406667997,0,-1.0369570886493318,-0.08069422943003986
12818,2015-06-30,2015,INDL,C,D,STD,CATX,USD,16.326,23.003,0.133,20.782,-4.337,1.092,2.221,-3.681,-61.731,4.607,0.615,4.504,A,81.3334,35,15.234,-0.16002260574707647,-0.17712443460687133,0.13349251139570217,0.09655262357083859,3.913646424790684,0.6622614441594574,-2.6836064861105076,0.20709066524557543,0.2941326219751972,0,-0.9504294043289077,0.16726948552801016
12818,2016-06-30,2016,INDL,C,D,STD,CATX,USD,13.629,18.102,0.479,16.401,-5.538,1.093,1.701,-4.711,-66.442,4.769,0.528,5.667,A,47.8596,35,12.536,-0.26024748646558393,-0.2872385830132309,0.11071503459844831,0.09396751740139211,2.9180903603438817,0.6925201635178433,-3.6704231576621362,0.05078966735794045,0.05588166988268084,0,-0.979348635315763,0.2096878560437746
12818,2017-06-30,2017,INDL,C,D,STD,CATX,USD,10.291,12.269,0.549,10.602,-6.16,1.106,1.667,-6.162,-72.604,4.761,0.965,6.998,A,34.3856,35,9.185,-0.5022414214687424,-0.5812110922467458,0.20268851081705522,0.13587089412340045,3.2433125825315976,0.7486347705599479,-5.917678702420735,0.17593550386779594,0.20889829612631755,0,-0.7472429872237166,-0.023774886392432706
12874,2012-12-31,2012,INDL,C,D,STD,ICAD,USD,21.533,59.993,0.665,27.665,-5.412,14.639,32.328,-9.374,-136.446,28.275,7.769,25.443,A,51.7703,35,6.894000000000002,-0.15625156268231294,-0.3388396891378999,0.2747656940760389,0.5388628673345224,1.8713283932767035,0.11491340656409917,-2.274365342623306,0.35788190410234866,0.49603587178131076,0,-0.3553505558626783,0.25842103694218027
12874,2013-12-31,2013,INDL,C,D,STD,ICAD,USD,22.043,58.916,0.539,21.377,-1.776,22.452,37.539,-7.608,-144.054,33.067,7.694,24.361,A,127.0707,35,-0.4090000000000025,-0.12913300291941068,-0.3558965243018197,0.2326791060573986,0.6371613823070135,5.9442718809935915,-0.00694208703917446,-2.4450743431325956,0.33714061113232524,0.4014197873471402,0,-0.35302427991114826,-0.008387204631280634
12874,2014-12-31,2014,INDL,C,D,STD,ICAD,USD,44.616,93.77,1.214,62.779,1.348,22.049,30.991,-1.009,-145.063,43.924,8.159,28.138,A,142.5568,35,22.567,-0.010760371120827556,-0.016072253460552095,0.18575266369183135,0.33050015996587395,2.2707720734640566,0.2406633251572998,-1.547008638157193,0.07736836462073063,0.1914637860503211,0,-0.774971379925646,0.4448754058315538
12874,2015-12-31,2015,INDL,C,D,STD,ICAD,USD,27.767,48.64,0.932,32.746,-2.503,14.279,15.894,-32.447,-177.51,41.554,9.163,30.222,A,81.3655,35,13.488,-0.6670847039473685,-0.9908691137848897,0.2205082543196804,0.32676809210526314,2.4847462285469977,0.27730263157894736,-3.6494654605263155,0.3498013108556533,0.4947894574708554,0,-0.30384633150118917,-0.14817002598503382
12874,2016-12-31,2016,INDL,C,D,STD,ICAD,USD,19.933,38.651,0.337,25.038,-10.219,12.855,13.613,-10.099,-187.609,26.338,9.518,27.621,A,52.0026,35,7.077999999999999,-0.2612869007270187,-0.4033469126927071,0.3613789961272686,0.35220304778660316,2.0769470404984425,0.1831259217096582,-4.853923572481953,0.3312091557196619,0.4908144451415713,0,-0.36800100917303014,0.17419923092405468
12874,2017-12-31,2017,INDL,C,D,STD,ICAD,USD,21.209,32.131,0.39,14.276,-8.931,12.07,17.855,-14.256,-201.865,28.102,9.327,27.707,A,56.8494,35,9.139,-0.4436836699760356,-0.9985990473521995,0.33189808554551276,0.5556938781861753,3.9821658727935,0.28442936727770685,-6.28256201176434,0.20324388490612347,0.34145941497876464,0,-0.35589189842848673,-0.19450699777544941
12879,2012-12-31,2012,INDL,C,D,STD,SCIE,USD,0.649,2.413,0.004,-1.612,-4.322,3.989,3.989,-9.093,-38.626,0.461,1.114,,A,7.7637,35,-3.34,-3.7683381682552843,5.583333333333334,2.41648590021692,1.653128885205139,-4.8161910669975185,-1.384169084127642,-16.007459593866557,1.651566422832666,4.04393839135902,4,4.477870928041433,1.8466547458862317
12879,2013-12-31,2013,INDL,C,D,STD,SCIE,USD,0.801,2.33,0.004,-2.582,-2.732,4.881,4.881,-2.75,-41.376,0.24,0.644,,A,2.9341,35,-4.08,-1.1802575107296136,1.0650658404337723,2.6833333333333336,2.0948497854077255,-1.1363671572424479,-1.7510729613733906,-17.75793991416309,1.4293750319356355,3.8118588944859577,4,3.184250089385834,0.4512395269258706
12879,2015-12-31,2015,INDL,C,D,STD,SCIE,USD,0.611,1.947,0.0,-7.02,-2.483,8.936,8.936,-3.635,-49.499,0.007,0.719,,A,0.5606,35,-8.325,-1.866974833076528,0.5178062678062678,102.71428571428571,4.589625064201336,-0.07985754985754986,-3.3541927409261576,-25.42321520287622,1.3407040875992429,2.8131319061312063,1,5.7934641259766995,-0.5141061327858044
12879,2016-12-31,2016,INDL,C,D,STD,SCIE,USD,0.362,1.386,0.0,-10.546,-2.444,10.802,11.901,-4.467,-53.966,0.005,0.637,2.25,A,1.5022,35,-10.44,-3.222943722943723,0.4235729186421392,127.4,5.016533637400228,-0.1424426322776408,-3.3541927409261576,-38.93650793650794,1.039454927086677,0.34638276820012054,1,6.843893652086591,-0.9184685968235571
12915,2012-12-31,2012,INDL,C,D,STD,OSUR,USD,120.403,191.725,2.019,170.315,-16.254,16.92,21.41,-15.115,-163.207,87.82,12.445,71.841,A,396.9176,35,103.483,-0.07883687573347242,-0.08874732114024014,0.14171031655659305,0.11167036119441909,2.33049114875378,0.53974703351154,-0.8512557047855001,0.02668359245175207,0.03144669834637263,0,-1.0579399296966705,0.3994165406056275
12915,2013-12-31,2013,INDL,C,D,STD,OSUR,USD,119.575,184.245,2.462,161.146,-22.962,18.985,23.099,-11.19,-177.528,96.44,10.932,79.051,A,349.9253,35,100.59,-0.06073434828624928,-0.06944013503282738,0.11335545416839486,0.12537110912100735,2.1714799002147123,0.5459578278922087,-0.9635431083611495,0.009058807800413914,0.01098952712933809,0,-1.0674865096688568,0.42483160062692193
12915,2014-12-31,2014,INDL,C,D,STD,OSUR,USD,131.214,189.633,3.005,158.701,-10.302,26.462,30.932,-4.614,-186.193,106.464,12.058,76.926,A,569.7362,35,104.752,-0.024331208175792186,-0.029073540809446696,0.11325894198978058,0.16311506963450453,3.589997542548567,0.5523933070720812,-0.9818596974155342,0.027760157017409543,0.030449930004159104,0,-1.0842226711347742,0.3436184288958642
12915,2015-12-31,2015,INDL,C,D,STD,OSUR,USD,136.714,189.321,3.744,159.436,8.058,25.234,29.885,8.167,-185.817,119.719,11.654,72.235,A,358.7402,35,111.47999999999999,0.04313837345038321,0.05122431571288793,0.09734461530751176,0.15785359257557272,2.250057703404501,0.5888411745131285,-0.9814917521035702,0.052704957666378664,0.06142355325258879,0,-1.0903269467485668,0.4700914306274497
12915,2016-12-31,2016,INDL,C,D,STD,OSUR,USD,156.441,207.935,4.353,185.85,20.265,17.335,22.085,19.72,-164.678,128.198,9.754,67.762,A,491.6888,35,139.106,0.09483732897299636,0.10610707559860103,0.07608543034992744,0.10621107557650228,2.645621737960721,0.6689879048741193,-0.7919686440474186,0.05975793767793877,0.0679873298823808,0,-1.1853568706091568,0.46607538531381715
12915,2017-12-31,2017,INDL,C,D,STD,OSUR,USD,221.905,296.201,4.337,258.081,27.738,32.237,38.12,30.948,-129.85,167.064,13.365,71.218,A,1144.0853,35,189.668,0.10448310437844571,0.119915840375696,0.07999928171239765,0.1286963919770696,4.433047376598819,0.6403354478884271,-0.4383847454937694,0.03298736878952787,0.03633484296063294,0,-1.2276819853176184,0.36146415594201964
12942,2012-12-31,2012,INDL,C,D,STD,RGRX,USD,0.341,0.357,0.0,-1.023,-0.841,0.704,1.38,-0.847,-96.379,1.343,0.387,1.409,A,7.2742,35,-0.36299999999999993,-2.372549019607843,0.8279569892473119,0.28816083395383474,3.865546218487395,-7.11065493646139,-1.0168067226890756,-67.75,3.088819484810126,8.358719115465853,1,6.961264682838215,-0.4054142351266198
12942,2013-12-31,2013,INDL,C,D,STD,RGRX,USD,0.033,0.043,0.0,-1.621,-0.914,0.616,1.664,-0.671,-97.051,0.029,0.189,,A,4.3727,35,-0.583,-4.071553768429736,0.41394201110425666,6.517241379310344,5.016533637400228,-2.6975323874151758,-3.3541927409261576,-67.75,3.088819484810126,7.766368864859445,1,9.38328050927175,-1.0178835525444878
12942,2015-12-31,2015,INDL,C,D,STD,RGRX,USD,0.342,0.358,0.001,-6.742,-1.709,0.359,7.1,-5.27,-105.075,0.061,0.203,,A,44.7216,35,-0.01699999999999996,-4.071553768429736,0.7816671610797982,3.3278688524590168,5.016533637400228,-6.633283892020172,-0.04748603351955296,-67.75,3.088819484810126,0.22685271882988042,1,7.525075489603901,-0.5099434546768659
12942,2016-12-31,2016,INDL,C,D,STD,RGRX,USD,0.849,0.862,0.0,-6.067,-1.674,0.66,6.929,0.229,-104.846,0.093,0.237,,A,33.8835,35,0.18899999999999995,0.25064826841338345,-0.03774517883632768,2.5483870967741935,5.016533637400228,-5.584885445854623,0.2192575406032482,-67.75,3.088819484810126,0.4104224827921672,1,5.24785064531331,-0.11398776103394706
12942,2017-12-31,2017,INDL,C,D,STD,RGRX,USD,0.217,0.227,0.0,-4.116,-1.444,2.153,4.343,0.286,-104.559,0.057,0.144,,A,18.6643,35,-1.936,0.25064826841338345,-0.06948493683187561,2.526315789473684,5.016533637400228,-4.534572400388727,-3.3541927409261576,-67.75,3.088819484810126,0.48251146598186717,1,7.080108488121762,0.03396095446119243
13184,2012-12-31,2012,INDL,C,D,STD,LADX,USD,39.692,40.232,0.142,30.166,-21.052,10.066,10.066,-17.964,-228.904,0.1,12.685,,A,57.0668,35,29.625999999999998,-0.4465102406044939,-0.5955048730358682,126.85,0.25019884668920267,1.8917589338990917,0.7363790017896201,-5.689600318154703,0.24749315682737125,0.3513024606310657,2,-0.3408740598803536,-0.8534007408966208
13184,2013-12-31,2013,INDL,C,D,STD,LADX,USD,41.024,41.5,0.042,10.661,-27.594,30.839,30.839,-47.485,-276.39,0.3,17.5,,A,263.1707,35,10.185000000000002,-1.1442168674698796,-4.454084982647031,58.333333333333336,0.7431084337349397,24.685367226338993,0.245421686746988,-6.659999999999999,0.4229797364401951,2.2279710017460945,3,-0.18917671562193522,-3.590346322388438
13184,2014-12-31,2014,INDL,C,D,STD,LADX,USD,83.215,85.693,0.956,67.911,-49.605,17.782,17.782,-30.118,-306.508,0.1,36.678,,A,152.681,35,65.433,-0.3514639468801419,-0.44349221775559183,127.4,0.20750819786913752,2.248251387845857,0.7635746210308895,-3.5768149090357437,0.4328751798971942,2.272905725990845,2,-0.3071873448570046,-0.9070566933785096
13184,2015-12-31,2015,INDL,C,D,STD,LADX,USD,64.292,67.024,0.331,44.079,-57.778,22.945,22.945,-58.587,-365.095,0.1,43.396,,A,176.172,35,41.347,-0.8741197183098592,-1.3291363234193154,127.4,0.34234005729291,3.9967331382290885,0.6168984244449749,-5.447227858677489,0.40302578877302675,2.10691417047561,2,0.024583167091591352,-1.4464872349744593
13184,2016-12-31,2016,INDL,C,D,STD,LADX,USD,60.577,62.77,1.02,21.669,-52.257,19.508,37.993,-50.771,-415.866,0.2,35.93,,A,41.4344,35,41.069,-0.8088418034092719,-2.3430245973510546,127.4,0.6052732196909352,1.912150999123171,0.65427752110881,-6.625234984865381,0.28478786409821577,0.950487434165999,2,-0.0031768606644035596,-1.6046376203469315
13184,2017-12-31,2017,INDL,C,D,STD,LADX,USD,47.087,48.348,0.135,18.145,-32.871,30.203,30.203,-34.986,-450.852,0.1,19.84,,A,47.3842,35,16.884000000000004,-0.7236286919831223,-1.9281344723064204,127.4,0.6247000910068669,2.611419123725544,0.3492181682799703,-9.325142715313973,0.07546525639609292,0.5097224784537195,2,0.07582244896083117,-1.422428994813301
13235,2012-12-31,2012,INDL,C,D,STD,ICCC,USD,7.363,11.03,0.275,9.195,0.245,0.666,1.835,0.09,-0.575,5.39,0.918,2.809,A,12.0763,35,6.697,0.008159564823209429,0.009787928221859706,0.17031539888682748,0.16636446056210336,1.3133550842849373,0.6071622846781506,-0.05213055303717135,0.02582786816828795,0.030810581180979603,0,-1.1093858128789276,0.5269340587759084
13235,2013-12-31,2013,INDL,C,D,STD,ICCC,USD,7.268,10.961,0.598,9.396,-0.019,0.636,1.565,0.117,-0.427,6.007,1.154,3.08,A,12.918,35,6.632,0.010674208557613358,0.012452107279693486,0.19210920592641917,0.14277894352705045,1.374840357598978,0.6050542833683058,-0.03895629960770002,0.027003170004015548,0.032690490918166254,0,-1.120593901304896,0.5232858877751313
13235,2014-12-31,2014,INDL,C,D,STD,ICCC,USD,5.469,11.052,1.535,9.258,0.767,1.009,1.794,-0.167,-0.598,7.597,2.179,3.682,A,14.7112,35,4.460000000000001,-0.015110387260224395,-0.018038453229639234,0.2868237462156114,0.16232356134636267,1.5890257074962195,0.403546869344915,-0.054107853782120886,0.014216536642032642,0.016887271512936446,0,-1.0088010912088394,0.5086237188284107
13235,2015-12-31,2015,INDL,C,D,STD,ICCC,USD,7.873,14.601,2.719,10.614,2.123,0.818,3.987,1.213,0.589,10.229,1.235,4.128,A,23.0347,35,7.055000000000001,0.0830765016094788,0.11428302242321463,0.12073516472773489,0.2730634888021368,2.1702185792349726,0.48318608314499006,0.040339702760084924,0.05090448992405435,0.06929187359530828,0,-1.030391377132167,0.5253797997573679
13235,2016-12-31,2016,INDL,C,D,STD,ICCC,USD,14.348,24.697,3.586,19.722,0.89,2.059,4.975,0.508,1.123,9.544,1.244,4.531,A,28.8397,35,12.289000000000001,0.02056929991496943,0.02575803671027279,0.1303436714165968,0.20144147062396242,1.46231112463239,0.4975908005020854,0.045471109851398954,0.04970052898194212,0.06740892441593839,0,-1.0322116046339935,0.5274611826308994
13235,2017-12-31,2017,INDL,C,D,STD,ICCC,USD,7.507,34.299,17.76,23.595,-0.242,2.064,10.704,-0.168,0.978,10.431,2.047,5.463,A,48.134,35,5.443,-0.004898101985480627,-0.00712015257469803,0.1962419710478382,0.3120790693606228,2.0400084763721127,0.15869267325578004,0.028513950844047932,0.04526821861771488,0.06279116090357084,0,-0.8106963807213812,0.4960205496262852
13239,2012-02-29,2011,INDL,C,D,STD,KRMD,USD,4.254,4.805,0.236,3.551,1.289,0.559,1.254,0.816,0.055,6.391,0.09,2.747,A,8.7641,35,3.6949999999999994,0.16982310093652445,0.22979442410588563,0.014082303238929745,0.26097814776274714,2.468065333708814,0.768990634755463,0.011446409989594173,0.06596870524012508,0.15793578657338453,0,-1.2115971039164681,0.5385234200286746
13239,2013-02-28,2012,INDL,C,D,STD,KRMD,USD,4.633,5.592,0.563,4.357,1.062,0.525,1.235,0.726,0.781,7.764,0.148,3.692,A,7.699,35,4.108,0.12982832618025753,0.16662841404636217,0.019062339000515197,0.22085121602288987,1.7670415423456505,0.734620886981402,0.13966380543633763,0.037586651671253045,0.058679970738917016,0,-1.2070203480753265,0.5686108091440347
13239,2014-02-28,2013,INDL,C,D,STD,KRMD,USD,5.295,6.209,0.188,5.192,1.008,0.772,1.017,0.703,1.484,8.699,0.218,4.069,A,7.699,35,4.523,0.11322274118215493,0.13540061633281972,0.02506035176457064,0.1637944918666452,1.4828582434514637,0.7284586889998389,0.23900789177001128,0.029094467358525448,0.048088999301254674,0,-1.2261514572116772,0.5756555612846653
13239,2015-02-28,2014,INDL,C,D,STD,KRMD,USD,5.908,7.281,0.592,6.273,1.148,0.692,1.008,0.753,2.237,11.245,0.468,5.256,A,15.2028,35,5.216,0.10341985990935311,0.12003825920612148,0.0416184971098266,0.138442521631644,2.423529411764706,0.7163851119351738,0.30723801675594015,0.013349463317298515,0.02374103302499687,0,-1.2583518331631907,0.5077676487747237
13239,2016-02-29,2015,INDL,C,D,STD,KRMD,USD,7.119,8.394,0.122,7.118,1.381,1.108,1.276,0.783,3.02,12.247,0.207,5.95,A,21.6374,35,6.010999999999999,0.09328091493924232,0.11000280977802754,0.016902098473095453,0.15201334286395043,3.0398145546501825,0.7161067429116035,0.35978079580652844,0.009971385061415702,0.012791669421325967,0,-1.2641318982607321,0.46149974023634377
13239,2017-02-28,2016,INDL,C,D,STD,KRMD,USD,6.78,8.17,0.203,6.677,-0.737,1.389,1.493,-0.535,2.485,12.294,0.237,8.006,A,16.0588,35,5.391,-0.06548347613219095,-0.08012580500224653,0.01927769643728648,0.18274173806609548,2.405092107233788,0.6598531211750306,0.3041615667074663,0.09472527558097747,0.1127794699135601,0,-1.0876659662876118,0.38679015790947824
13239,2017-12-31,2017,INDL,C,D,STD,KRMD,USD,7.929,9.281,0.138,7.67,1.237,1.586,1.611,0.905,3.39,13.314,0.051,6.645,A,47.4925,35,6.343,0.09751104406852709,0.11799217731421122,0.0038305543037404233,0.17358043314298027,6.191981747066493,0.6834392845598534,0.3652623639693998,0.09290787505211437,0.11214830587889608,0,-1.2472777346105546,0.2271133278875993
13484,2012-12-31,2012,INDL,C,D,STD,SNGX,USD,3.836,4.705,0.005,3.551,-4.69,1.154,1.154,-4.163,-122.28,3.145,2.609,5.242,A,6.7014,35,2.682,-0.8848034006376196,-1.1723458180794142,0.829570747217806,0.24527098831030816,1.8871867079695859,0.5700318809776833,-25.989373007438896,0.3214840430483876,0.43422677784215014,3,0.2848295026722818,-0.4278105848414627
13484,2013-12-31,2013,INDL,C,D,STD,SNGX,USD,7.609,8.265,0.018,-1.77,-7.156,10.035,10.035,-10.059,-132.339,3.224,5.071,7.836,A,35.3268,35,-2.426,-1.2170598911070778,5.583333333333334,1.5728908188585606,1.2141560798548094,-19.95864406779661,-0.29352692075015124,-16.011978221415607,0.4700766544757114,3.743298861216529,4,2.0561666218076984,3.561043814355844
13484,2014-12-31,2014,INDL,C,D,STD,SNGX,USD,6.493,6.954,0.051,-0.154,-6.761,7.108,7.108,-6.707,-139.047,7.043,9.087,8.491,A,23.4463,35,-0.6149999999999993,-0.9644808743169399,5.583333333333334,1.2902172369728808,1.0221455277538107,-22.085141465242646,-0.08843830888697143,-19.995254529767042,0.1734642302194093,22.938644902238984,4,2.3265271734127975,3.026145249592182
13484,2015-12-31,2015,INDL,C,D,STD,SNGX,USD,7.151,7.387,0.022,-0.018,-7.11,7.405,7.405,-7.831,-146.877,8.768,5.4,8.996,A,35.3351,35,-0.25400000000000045,-1.0601055909029378,5.583333333333334,0.6158759124087592,1.0024367131447138,-22.085141465242646,-0.034384729930959854,-19.88317314200623,0.1275244411197302,22.938644902238984,4,2.3023123379404913,3.020406585402474
13484,2016-12-31,2016,INDL,C,D,STD,SNGX,USD,10.113,10.267,0.007,7.397,-5.71,2.87,2.87,-3.245,-150.123,10.449,4.296,7.725,A,12.3075,35,7.242999999999999,-0.31606116684523233,-0.43869136136271464,0.4111398219925352,0.2795363786890036,1.6638502095444097,0.7054641083081717,-14.62189539300672,0.4048033078815788,22.938644902238984,5,0.4105411712892704,-0.8273904687238222
13484,2017-12-31,2017,INDL,C,D,STD,SNGX,USD,9.416,9.55,0.026,6.32,-7.594,3.23,3.23,-7.147,-157.27,5.432,5.507,8.716,A,19.3785,35,6.186,-0.7483769633507853,-1.1308544303797468,1.0138070692194403,0.3382198952879581,3.0662183544303794,0.6477486910994764,-16.46806282722513,0.3736472913758691,22.938644902238984,5,0.6428980347818929,-1.2718155709520784
13623,2012-12-31,2012,INDL,C,D,STD,CNMD,USD,346.187,1084.462,21.532,606.998,82.212,122.508,477.464,40.481,350.326,767.14,28.214,330.683,A,793.0254,35,223.67900000000003,0.037328186695338335,0.06669049980395322,0.036778163047162186,0.44027729878963023,1.3064711910088664,0.2062580339375654,0.32304128683162714,0.019475078997321628,0.0342550750363039,0,-0.8058734132918342,0.5930081822699187
13623,2013-12-31,2013,INDL,C,D,STD,CNMD,USD,372.132,1090.508,18.445,606.319,78.533,111.265,484.189,35.939,378.317,762.704,25.831,336.561,A,1172.1925,35,260.867,0.03295620022961775,0.059274078496632965,0.03386766032431979,0.4440031618291659,1.9332933653736732,0.23921603509557016,0.34691813356710816,0.019945452284686697,0.03579780663958109,0,-0.8323798389326118,0.543872359431042
13623,2014-12-31,2014,INDL,C,D,STD,CNMD,USD,381.15,1098.194,15.411,581.298,82.36,115.956,516.896,32.192,366.323,740.055,27.779,321.721,A,1238.8728,35,265.19399999999996,0.02931358211754936,0.055379512745614125,0.03753639932167204,0.47067822260912007,2.1312180671531644,0.2414819239587905,0.3335685680307851,0.0049161843187636774,0.009019314011035081,0,-0.833714217247441,0.5327117801717702
13623,2015-12-31,2015,INDL,C,D,STD,CNMD,USD,407.487,1112.944,15.009,585.073,75.389,119.718,527.871,30.498,360.612,719.168,27.436,314.329,A,1220.5815,35,287.769,0.02740299601776909,0.05212682861796734,0.03814963958351873,0.4743014922583706,2.0862037728625316,0.25856557023533977,0.32401630270705445,0.0049161843187636774,0.009019314011035081,0,-0.8390660533495903,0.5331491580513077
13623,2016-12-31,2016,INDL,C,D,STD,CNMD,USD,330.512,1328.983,14.753,580.576,70.87,113.952,748.407,14.664,348.406,763.52,32.254,331.083,A,1229.1628,35,216.56,0.011034001187374106,0.025257675136416247,0.042243818105616095,0.5631426436606037,2.1171436642231165,0.16295167056312987,0.2621598620900343,0.010047697994938924,0.016532072182096437,0,-0.7391423175196823,0.5245173972413522
13623,2017-12-31,2017,INDL,C,D,STD,CNMD,USD,356.783,1357.961,12.842,631.432,71.001,150.003,726.529,55.487,391.007,796.392,32.307,347.648,A,1425.1722,35,206.78000000000003,0.040860525449552675,0.0878748622179427,0.04056670584335353,0.5350146285497154,2.257047789785757,0.15227241430350358,0.2879368406014606,0.0149369265007182,0.03141333430536306,0,-0.7566215835505313,0.5422971475432586
13700,2012-12-31,2012,INDL,C,D,STD,XRAY,USD,1111.096,4972.297,92.072,2208.698,407.244,927.78,2722.854,314.213,2674.261,2928.429,85.4,1149.143,A,5637.3744,35,183.31600000000003,0.0631927256155455,0.14226164011557943,0.029162393897888595,0.5476048594844596,2.552351838051196,0.03686746789260578,0.5378321126030887,0.015188298646152383,0.009019314011035081,0,-0.7126333114352683,0.5572575681797826
13700,2013-12-31,2013,INDL,C,D,STD,XRAY,USD,1143.802,5078.047,100.345,2535.053,432.522,796.405,2500.073,313.192,3026.659,2950.77,85.1,1144.89,A,6895.8437,35,347.39699999999993,0.06167567964613168,0.12354455705659803,0.028839929916598037,0.4923296298754226,2.7201970530793638,0.06841153695505378,0.5960281580694311,0.006404441526950178,0.009364793405314572,0,-0.7644384394346543,0.5372422883800784
13700,2014-12-31,2014,INDL,C,D,STD,XRAY,USD,1206.97,4650.265,99.578,2321.279,456.683,653.592,2328.067,322.854,2939.612,2922.62,80.8,1143.106,A,7502.7599,35,553.378,0.06942701114882699,0.13908453055406092,0.02764642683619492,0.5006310393063621,3.232166361734199,0.11899923982826785,0.6321385985529857,0.0049161843187636774,0.010015937297665072,0,-0.8017948686061034,0.5064220582599182
13700,2015-12-31,2015,INDL,C,D,STD,XRAY,USD,1196.7,4402.9,72.0,2338.0,439.9,476.0,2063.5,251.2,2997.0,2674.3,74.9,1077.3,A,8525.085,35,720.7,0.05705330577573872,0.10744225834046194,0.028007329020678307,0.46866837766017855,3.646315226689478,0.16368756955642874,0.6806877285425516,0.00625244038919153,0.015821968857072467,0,-0.8438109865017821,0.45967388031750545
13700,2016-12-31,2016,INDL,C,D,STD,XRAY,USD,1882.6,11656.1,125.0,8114.3,507.8,771.0,3530.2,429.9,3242.3,3745.3,128.5,1493.1,A,13283.673,35,1111.6,0.03688197596108475,0.05298054052721738,0.03430966811737377,0.30286287866439027,1.6370694945959603,0.09536637468793163,0.27816336510496653,0.016427469101695295,0.04355305040321851,0,-0.8167538375234552,0.5685483431974643
